User,Gender,Location,Date,Type,Label,Code,Platz,Etiqueta,Stamp,Flag
Usuario2019,Male,Occidente,noviembre de 2012,Couple,5,2019.0,splash water park,Aventura|diversion,"['aventura', 'diversion']",sol
Usuario2020,Male,Occidente,julio de 2015,Friends,4,2020.0,splash water park,Aventura|diversion,"['aventura', 'diversion']",aventura
Usuario2021,Female,Occidente,marzo de 2014,Couple,5,2021.0,splash water park,Aventura|diversion,"['aventura', 'diversion']",sol
Usuario2022,Female,Occidente,marzo de 2016,Family,4,2022.0,splash water park,Aventura|diversion,"['aventura', 'diversion']",aventura
Usuario2024,Female,Occidente,octubre de 2014,Family,5,2024.0,splash water park,Aventura|diversion,"['aventura', 'diversion']",sol
Usuario2026,Female,Occidente,octubre de 2015,Couple,4,2026.0,splash water park,Aventura|diversion,"['aventura', 'diversion']",aventura
Usuario2027,Female,Occidente,octubre de 2014,Friends,5,2027.0,splash water park,Aventura|diversion,"['aventura', 'diversion']",sol
Usuario2028,Female,Reino Unido,abril de 2016,Family,1,2028.0,splash water park,Aventura|diversion,"['aventura', 'diversion']",aventura
Usuario2029,Female,Reino Unido,marzo de 2017,Family,3,2029.0,splash water park,Aventura|diversion,"['aventura', 'diversion']",sol
Usuario2030,Female,Reino Unido,diciembre de 2015,Family,5,2030.0,splash water park,Aventura|diversion,"['aventura', 'diversion']",aventura
Usuario2031,Male,Alemania,junio de 2013,Family,4,2031.0,the jazz foundation,cultural,['cultural'],sol
Usuario2033,Male,Argentina,agosto de 2017,Family,4,2033.0,the jazz foundation,cultural,['cultural'],aventura
Usuario2034,Male,Canada,agosto de 2015,Family,4,2034.0,the jazz foundation,cultural,['cultural'],sol
Usuario2035,Male,Canada,abril de 2016,Family,5,2035.0,the jazz foundation,cultural,['cultural'],aventura
Usuario2040,Male,Canada,marzo de 2017,Family,1,2040.0,the jazz foundation,cultural,['cultural'],sol
Usuario2041,Male,Canada,febrero de 2016,Family,5,2041.0,the jazz foundation,cultural,['cultural'],aventura
Usuario2043,Male,Canada,febrero de 2017,Family,5,2043.0,the jazz foundation,cultural,['cultural'],sol
Usuario2044,Female,Canada,enero de 2017,Family,4,2044.0,the jazz foundation,cultural,['cultural'],aventura
Usuario2045,Female,Canada,marzo de 2015,Family,3,2045.0,the jazz foundation,cultural,['cultural'],sol
Usuario2046,Female,Canada,febrero de 2015,Family,3,2046.0,the jazz foundation,cultural,['cultural'],aventura
Usuario2048,Female,Canada,febrero de 2016,Family,4,2048.0,the jazz foundation,cultural,['cultural'],sol
Usuario2052,Female,Canada,marzo de 2017,Family,5,2052.0,the jazz foundation,cultural,['cultural'],aventura
Usuario2053,Female,Canada,diciembre de 2012,Family,3,2053.0,the jazz foundation,cultural,['cultural'],sol
Usuario2054,Female,Canada,febrero de 2013,Couple,4,2054.0,the jazz foundation,cultural,['cultural'],aventura
Usuario2056,Female,Canada,marzo de 2017,Family,4,2056.0,the jazz foundation,cultural,['cultural'],sol
Usuario2058,Female,Canada,julio de 2013,Couple,5,2058.0,the jazz foundation,cultural,['cultural'],aventura
Usuario2059,Female,Canada,febrero de 2015,Family,3,2059.0,the jazz foundation,cultural,['cultural'],sol
Usuario2060,Female,Canada,mayo de 2019,Couple,4,2060.0,the jazz foundation,cultural,['cultural'],aventura
Usuario2062,Female,Canada,febrero de 2017,Family,3,2062.0,the jazz foundation,cultural,['cultural'],sol
Usuario2063,Female,Canada,julio de 2014,Family,1,2063.0,the jazz foundation,cultural,['cultural'],aventura
Usuario2064,Female,Canada,marzo de 2014,Family,2,2064.0,the jazz foundation,cultural,['cultural'],sol
Usuario2065,Female,Canada,abril de 2013,Family,3,2065.0,the jazz foundation,cultural,['cultural'],aventura
Usuario2067,Male,Centro,agosto de 2018,Family,4,2067.0,the jazz foundation,cultural,['cultural'],sol
Usuario2068,Male,Centro,marzo de 2015,Family,4,2068.0,the jazz foundation,cultural,['cultural'],aventura
Usuario2069,Male,Centro,julio de 2016,Family,4,2069.0,the jazz foundation,cultural,['cultural'],sol
Usuario2074,Male,Centro,agosto de 2016,Family,3,2074.0,the jazz foundation,cultural,['cultural'],aventura
Usuario2076,Female,Centro,diciembre de 2013,Family,5,2076.0,the jazz foundation,cultural,['cultural'],sol
Usuario2077,Female,Centro,noviembre de 2013,Family,3,2077.0,the jazz foundation,cultural,['cultural'],aventura
Usuario2078,Female,Centro,abril de 2017,Family,5,2078.0,the jazz foundation,cultural,['cultural'],sol
Usuario2080,Female,Centro,marzo de 2015,Family,2,2080.0,the jazz foundation,cultural,['cultural'],aventura
Usuario2081,Female,Centro,octubre de 2020,Family,5,2081.0,the jazz foundation,cultural,['cultural'],sol
Usuario2082,Female,Centro,marzo de 2016,Couple,3,2082.0,the jazz foundation,cultural,['cultural'],aventura
Usuario2084,Female,Centro,agosto de 2013,Family,4,2084.0,the jazz foundation,cultural,['cultural'],sol
Usuario2085,Female,Centro,enero de 2020,Family,1,2085.0,the jazz foundation,cultural,['cultural'],aventura
Usuario2086,Female,Centro,diciembre de 2015,Family,5,2086.0,the jazz foundation,cultural,['cultural'],sol
Usuario2087,Female,Centro,septiembre de 2016,Family,4,2087.0,the jazz foundation,cultural,['cultural'],aventura
Usuario2088,Male,Chile,febrero de 2017,Couple,5,2088.0,the jazz foundation,cultural,['cultural'],sol
Usuario2089,Male,Colombia,abril de 2019,Family,5,2089.0,the jazz foundation,cultural,['cultural'],aventura
Usuario2091,Female,Colombia,marzo de 2016,Family,5,2091.0,the jazz foundation,cultural,['cultural'],sol
Usuario2092,Male,Costa Rica,diciembre de 2019,Family,4,2092.0,the jazz foundation,cultural,['cultural'],aventura
Usuario2093,Male,Estados Unidos,junio de 2016,Family,3,2093.0,the jazz foundation,cultural,['cultural'],sol
Usuario2094,Male,Estados Unidos,mayo de 2016,Family,5,2094.0,the jazz foundation,cultural,['cultural'],aventura
Usuario2095,Male,Estados Unidos,febrero de 2016,Couple,5,2095.0,the jazz foundation,cultural,['cultural'],sol
Usuario2096,Male,Estados Unidos,diciembre de 2016,Family,4,2096.0,the jazz foundation,cultural,['cultural'],aventura
Usuario2098,Male,Estados Unidos,agosto de 2015,Family,5,2098.0,the jazz foundation,cultural,['cultural'],sol
Usuario2099,Male,Estados Unidos,abril de 2016,Family,5,2099.0,the jazz foundation,cultural,['cultural'],aventura
Usuario2100,Male,Estados Unidos,marzo de 2015,Family,1,2100.0,the jazz foundation,cultural,['cultural'],sol
Usuario2101,Male,Estados Unidos,junio de 2015,Family,4,2101.0,the jazz foundation,cultural,['cultural'],aventura
Usuario2102,Male,Estados Unidos,junio de 2012,Family,5,2102.0,the jazz foundation,cultural,['cultural'],sol
Usuario2105,Male,Estados Unidos,marzo de 2016,Couple,1,2105.0,the jazz foundation,cultural,['cultural'],aventura
Usuario2106,Male,Estados Unidos,junio de 2016,Family,5,2106.0,the jazz foundation,cultural,['cultural'],sol
Usuario2109,Male,Estados Unidos,junio de 2016,Friends,3,2109.0,the jazz foundation,cultural,['cultural'],aventura
Usuario2111,Male,Estados Unidos,abril de 2016,Family,3,2111.0,the jazz foundation,cultural,['cultural'],sol
Usuario2112,Male,Estados Unidos,enero de 2016,Family,5,2112.0,the jazz foundation,cultural,['cultural'],aventura
Usuario2114,Male,Estados Unidos,abril de 2016,Family,5,2114.0,the jazz foundation,cultural,['cultural'],sol
Usuario2115,Male,Estados Unidos,abril de 2014,Family,4,2115.0,the jazz foundation,cultural,['cultural'],aventura
Usuario2116,Male,Estados Unidos,agosto de 2016,Couple,1,2116.0,the jazz foundation,cultural,['cultural'],sol
Usuario2118,Male,Estados Unidos,junio de 2015,Family,3,2118.0,the jazz foundation,cultural,['cultural'],aventura
Usuario2119,Male,Estados Unidos,agosto de 2016,Family,3,2119.0,the jazz foundation,cultural,['cultural'],sol
Usuario2120,Male,Estados Unidos,febrero de 2017,Family,4,2120.0,the jazz foundation,cultural,['cultural'],aventura
Usuario2121,Male,Estados Unidos,mayo de 2016,Family,5,2121.0,the jazz foundation,cultural,['cultural'],sol
Usuario2122,Male,Estados Unidos,junio de 2015,Family,4,2122.0,the jazz foundation,cultural,['cultural'],aventura
Usuario2124,Male,Estados Unidos,julio de 2019,Family,5,2124.0,the jazz foundation,cultural,['cultural'],sol
Usuario2128,Female,Estados Unidos,abril de 2014,Family,2,2128.0,the jazz foundation,cultural,['cultural'],aventura
Usuario2130,Female,Estados Unidos,junio de 2015,Family,5,2130.0,the jazz foundation,cultural,['cultural'],sol
Usuario2132,Female,Estados Unidos,noviembre de 2016,Family,5,2132.0,the jazz foundation,cultural,['cultural'],aventura
Usuario2133,Female,Estados Unidos,noviembre de 2016,Alone,5,2133.0,the jazz foundation,cultural,['cultural'],sol
Usuario2134,Female,Estados Unidos,julio de 2017,Couple,4,2134.0,the jazz foundation,cultural,['cultural'],aventura
Usuario2135,Female,Estados Unidos,marzo de 2016,Family,4,2135.0,the jazz foundation,cultural,['cultural'],sol
Usuario2136,Female,Estados Unidos,abril de 2015,Family,4,2136.0,the jazz foundation,cultural,['cultural'],aventura
Usuario2139,Female,Estados Unidos,julio de 2014,Family,3,2139.0,the jazz foundation,cultural,['cultural'],sol
Usuario2140,Female,Estados Unidos,abril de 2015,Couple,5,2140.0,the jazz foundation,cultural,['cultural'],aventura
Usuario2142,Female,Estados Unidos,octubre de 2013,Couple,5,2142.0,the jazz foundation,cultural,['cultural'],sol
Usuario2144,Female,Estados Unidos,octubre de 2013,Couple,4,2144.0,the jazz foundation,cultural,['cultural'],aventura
Usuario2146,Female,Estados Unidos,marzo de 2017,Family,5,2146.0,the jazz foundation,cultural,['cultural'],sol
Usuario2148,Female,Estados Unidos,enero de 2017,Couple,4,2148.0,the jazz foundation,cultural,['cultural'],aventura
Usuario2149,Female,Estados Unidos,octubre de 2012,Family,4,2149.0,the jazz foundation,cultural,['cultural'],sol
Usuario2150,Female,Estados Unidos,abril de 2014,Family,5,2150.0,the jazz foundation,cultural,['cultural'],aventura
Usuario2151,Female,Estados Unidos,abril de 2016,Family,5,2151.0,the jazz foundation,cultural,['cultural'],sol
Usuario2152,Female,Estados Unidos,enero de 2016,Friends,5,2152.0,the jazz foundation,cultural,['cultural'],aventura
Usuario2153,Female,Estados Unidos,febrero de 2016,Couple,4,2153.0,the jazz foundation,cultural,['cultural'],sol
Usuario2154,Female,Estados Unidos,febrero de 2015,Couple,5,2154.0,the jazz foundation,cultural,['cultural'],aventura
Usuario2155,Female,Estados Unidos,agosto de 2016,Family,5,2155.0,the jazz foundation,cultural,['cultural'],sol
Usuario2157,Male,Nicaragua,marzo de 2016,Family,4,2157.0,the jazz foundation,cultural,['cultural'],aventura
Usuario2158,Male,Noreste,julio de 2016,Family,5,2158.0,the jazz foundation,cultural,['cultural'],sol
Usuario2160,Male,Noreste,julio de 2015,Family,1,2160.0,the jazz foundation,cultural,['cultural'],aventura
Usuario2161,Male,Noreste,junio de 2017,Family,3,2161.0,the jazz foundation,cultural,['cultural'],sol
Usuario2162,Female,Noreste,junio de 2016,Family,5,2162.0,the jazz foundation,cultural,['cultural'],aventura
Usuario2163,Female,Noreste,julio de 2016,Family,3,2163.0,the jazz foundation,cultural,['cultural'],sol
Usuario2166,Female,Noreste,agosto de 2013,Family,4,2166.0,the jazz foundation,cultural,['cultural'],aventura
Usuario2168,Male,Noroeste,marzo de 2016,Family,4,2168.0,the jazz foundation,cultural,['cultural'],sol
Usuario2169,Male,Noroeste,julio de 2013,Family,5,2169.0,the jazz foundation,cultural,['cultural'],aventura
Usuario2171,Male,Noroeste,agosto de 2015,Family,4,2171.0,the jazz foundation,cultural,['cultural'],sol
Usuario2172,Female,Noroeste,agosto de 2019,Family,1,2172.0,the jazz foundation,cultural,['cultural'],aventura
Usuario2173,Female,Noroeste,agosto de 2015,Family,5,2173.0,the jazz foundation,cultural,['cultural'],sol
Usuario2174,Female,Noroeste,julio de 2014,Family,5,2174.0,the jazz foundation,cultural,['cultural'],aventura
Usuario2176,Female,Noroeste,octubre de 2018,Family,5,2176.0,the jazz foundation,cultural,['cultural'],sol
Usuario2177,Male,Occidente,octubre de 2018,Family,1,2177.0,the jazz foundation,cultural,['cultural'],aventura
Usuario2178,Male,Occidente,febrero de 2013,Family,4,2178.0,the jazz foundation,cultural,['cultural'],sol
Usuario2179,Male,Occidente,agosto de 2016,Family,3,2179.0,the jazz foundation,cultural,['cultural'],aventura
Usuario2180,Male,Occidente,noviembre de 2016,Couple,3,2180.0,the jazz foundation,cultural,['cultural'],sol
Usuario2182,Male,Occidente,julio de 2017,Family,5,2182.0,the jazz foundation,cultural,['cultural'],aventura
Usuario2183,Male,Occidente,abril de 2016,Couple,4,2183.0,the jazz foundation,cultural,['cultural'],sol
Usuario2184,Male,Occidente,julio de 2015,Couple,4,2184.0,the jazz foundation,cultural,['cultural'],aventura
Usuario2186,Male,Occidente,marzo de 2016,Family,4,2186.0,the jazz foundation,cultural,['cultural'],sol
Usuario2187,Male,Occidente,julio de 2012,Friends,1,2187.0,the jazz foundation,cultural,['cultural'],aventura
Usuario2188,Male,Occidente,septiembre de 2015,Family,4,2188.0,the jazz foundation,cultural,['cultural'],sol
Usuario2189,Male,Occidente,enero de 2015,Couple,5,2189.0,the jazz foundation,cultural,['cultural'],aventura
Usuario2190,Male,Occidente,noviembre de 2012,Family,5,2190.0,the jazz foundation,cultural,['cultural'],sol
Usuario2192,Male,Occidente,noviembre de 2014,Friends,4,2192.0,the jazz foundation,cultural,['cultural'],aventura
Usuario2193,Male,Occidente,julio de 2018,Family,5,2193.0,the jazz foundation,cultural,['cultural'],sol
Usuario2195,Male,Occidente,junio de 2016,Family,1,2195.0,the jazz foundation,cultural,['cultural'],aventura
Usuario2196,Male,Occidente,mayo de 2017,Family,4,2196.0,the jazz foundation,cultural,['cultural'],sol
Usuario2197,Male,Occidente,agosto de 2015,Family,3,2197.0,the jazz foundation,cultural,['cultural'],aventura
Usuario2198,Male,Occidente,agosto de 2016,Couple,4,2198.0,the jazz foundation,cultural,['cultural'],sol
Usuario2199,Male,Occidente,enero de 2015,Family,4,2199.0,the jazz foundation,cultural,['cultural'],aventura
Usuario2200,Male,Occidente,junio de 2013,Family,4,2200.0,the jazz foundation,cultural,['cultural'],sol
Usuario2201,Male,Occidente,agosto de 2014,Business,3,2201.0,the jazz foundation,cultural,['cultural'],aventura
Usuario2202,Female,Occidente,abril de 2017,Friends,4,2202.0,the jazz foundation,cultural,['cultural'],sol
Usuario2203,Female,Occidente,agosto de 2013,Family,2,2203.0,the jazz foundation,cultural,['cultural'],aventura
Usuario2206,Female,Occidente,agosto de 2013,Family,1,2206.0,the jazz foundation,cultural,['cultural'],sol
Usuario2207,Female,Occidente,agosto de 2014,Family,5,2207.0,the jazz foundation,cultural,['cultural'],aventura
Usuario2208,Female,Occidente,marzo de 2018,Family,5,2208.0,the jazz foundation,cultural,['cultural'],sol
Usuario2209,Female,Occidente,febrero de 2017,Family,3,2209.0,the jazz foundation,cultural,['cultural'],aventura
Usuario2210,Female,Occidente,junio de 2016,Family,5,2210.0,the jazz foundation,cultural,['cultural'],sol
Usuario2211,Female,Occidente,septiembre de 2019,Family,3,2211.0,the jazz foundation,cultural,['cultural'],aventura
Usuario2213,Female,Occidente,marzo de 2016,Family,5,2213.0,the jazz foundation,cultural,['cultural'],sol
Usuario2215,Female,Occidente,marzo de 2018,Family,2,2215.0,the jazz foundation,cultural,['cultural'],aventura
Usuario2216,Female,Occidente,enero de 2013,Business,5,2216.0,the jazz foundation,cultural,['cultural'],sol
Usuario2218,Female,Occidente,mayo de 2017,Family,5,2218.0,the jazz foundation,cultural,['cultural'],aventura
Usuario2219,Female,Occidente,agosto de 2017,Couple,4,2219.0,the jazz foundation,cultural,['cultural'],sol
Usuario2220,Female,Occidente,marzo de 2012,Couple,4,2220.0,the jazz foundation,cultural,['cultural'],aventura
Usuario2221,Female,Occidente,junio de 2016,Couple,4,2221.0,the jazz foundation,cultural,['cultural'],sol
Usuario2223,Female,Occidente,julio de 2018,Family,5,2223.0,the jazz foundation,cultural,['cultural'],aventura
Usuario2224,Female,Occidente,agosto de 2016,Family,5,2224.0,the jazz foundation,cultural,['cultural'],sol
Usuario2225,Female,Occidente,mayo de 2015,Couple,4,2225.0,the jazz foundation,cultural,['cultural'],aventura
Usuario2226,Male,Panama,septiembre de 2018,Family,5,2226.0,the jazz foundation,cultural,['cultural'],sol
Usuario2227,Female,Peru,julio de 2019,Family,1,2227.0,the jazz foundation,cultural,['cultural'],aventura
Usuario2228,Male,Reino Unido,agosto de 2014,Family,5,2228.0,the jazz foundation,cultural,['cultural'],sol
Usuario2229,Male,Reino Unido,septiembre de 2016,Family,3,2229.0,the jazz foundation,cultural,['cultural'],aventura
Usuario2233,Male,Sureste,septiembre de 2015,Couple,5,2233.0,the jazz foundation,cultural,['cultural'],sol
Usuario2235,Female,Venezuela,noviembre de 2015,Family,2,2235.0,the jazz foundation,cultural,['cultural'],aventura
Usuario2236,Female,Occidente,diciembre de 2019,Family,5,2236.0,santuario de cocodrilos el cora,ecoturismo,[''],sol
Usuario2237,Female,Occidente,agosto de 2019,Family,5,2237.0,santuario de cocodrilos el cora,ecoturismo,[''],aventura
Usuario2240,Female,Canada,diciembre de 2018,Family,5,2240.0,santuario de cocodrilos el cora,ecoturismo,[''],sol
Usuario2241,Male,Occidente,noviembre de 2018,Family,5,2241.0,santuario de cocodrilos el cora,ecoturismo,[''],aventura
Usuario2242,Male,Noroeste,octubre de 2018,Family,5,2242.0,santuario de cocodrilos el cora,ecoturismo,[''],sol
Usuario2243,Female,Centro,agosto de 2018,Family,5,2243.0,santuario de cocodrilos el cora,ecoturismo,[''],aventura
Usuario2244,Female,Occidente,julio de 2018,Family,5,2244.0,santuario de cocodrilos el cora,ecoturismo,[''],sol
Usuario2245,Female,Occidente,julio de 2018,Family,5,2245.0,santuario de cocodrilos el cora,ecoturismo,[''],aventura
Usuario2246,Female,Noreste,julio de 2019,Family,4,2246.0,santuario de cocodrilos el cora,ecoturismo,[''],sol
Usuario2247,Female,Argentina,marzo de 2017,Family,4,2247.0,santuario de cocodrilos el cora,ecoturismo,[''],aventura
Usuario2250,Male,Estados Unidos,marzo de 2018,Family,4,2250.0,santuario de cocodrilos el cora,ecoturismo,[''],sol
Usuario2251,Male,Canada,enero de 2017,Couple,3,2251.0,santuario de cocodrilos el cora,ecoturismo,[''],aventura
Usuario2253,Male,Occidente,marzo de 2016,Couple,3,2253.0,santuario de cocodrilos el cora,ecoturismo,[''],sol
Usuario2255,Female,Canada,febrero de 2016,Friends,3,2255.0,santuario de cocodrilos el cora,ecoturismo,[''],aventura
Usuario2256,Male,Estados Unidos,octubre de 2013,Friends,3,2256.0,santuario de cocodrilos el cora,ecoturismo,[''],sol
Usuario2257,Female,Centro,mayo de 2017,Friends,2,2257.0,santuario de cocodrilos el cora,ecoturismo,[''],aventura
